customer_id,name,age,gender,country,signup_date,tenure_months,monthly_spend,num_purchases,satisfaction_score,loyalty_tier,churn_risk,last_purchase_days
8973,Dave,42.0,Male,Canada,2024-05-25,54.0,316.6,10.0,2.0,Silver,Medium,52.0
8974,Hank,50.0,male,France,2022-07-02,51.0,261.36,4.0,5.0,Silver,Low,41.0
8975,Dave,24.0,Female,UK,2024-10-08,39.0,198.03,1.0,4.0,Silver,Low,22.0
8976,Bob,29.0,male,USA,2020-03-12,4.0,135.48,5.0,3.0,Bronze,Medium,2.0
8977,Eve,33.0,male,Canada,2022-04-07,3.0,179.53,2.0,5.0,Bronze,Low,59.0
8978,Dave,33.0,Male,France,2020-06-28,64.0,193.75,7.0,3.0,Gold,Low,33.0
8979,Grace,60.0,Male,USA,2020-07-26,29.0,215.12,4.0,2.0,Bronze,High,226.0
8980,Hank,53.0,FEMALE,Canada,2020-06-25,116.0,423.54,12.0,1.0,Platinum,Medium,27.0
8981,Grace,30.0,Other,Canada,2021-12-07,11.0,203.38,6.0,2.0,Bronze,High,292.0
8982,Carol,24.0,Male,Canada,2023-08-17,97.0,242.96,5.0,4.0,Platinum,Low,55.0
8983,Bob,53.0,Other,Canada,2022-06-02,102.0,324.54,6.0,4.0,Platinum,Low,48.0
8984,Hank,64.0,Male,Canada,2022-01-20,58.0,386.38,11.0,3.0,,Low,46.0
8985,Carol,26.0,Male,USA,2023-03-23,,204.74,4.0,2.0,Gold,Medium,4.0
8986,Grace,49.0,Female,USA,2020-06-02,27.0,240.27,8.0,1.0,Bronze,High,226.0
8987,,28.0,Male,Canada,2020-01-30,97.0,275.93,5.0,4.0,Platinum,Low,25.0
8988,Eve,25.0,,USA,2022-11-16,21.0,83.15,3.0,1.0,Bronze,High,70.0
8989,Dave,50.0,male,Canada,2022-09-02,39.0,268.11,6.0,5.0,Silver,Low,54.0
8990,Frank,40.0,Female,Canada,2023-06-17,95.0,317.22,8.0,3.0,Platinum,Low,6.0
8991,Bob,42.0,Male,USA,2024-11-13,102.0,347.01,7.0,1.0,Platinum,Medium,47.0
8992,Dave,25.0,Male,Canada,2021-10-05,46.0,201.91,5.0,3.0,Silver,Low,13.0
8993,Carol,62.0,Female,UK,2021-11-21,66.0,441.78,6.0,5.0,Gold,Low,51.0
8994,Bob,39.0,Female,USA,2020-04-07,91.0,361.58,7.0,1.0,,High,337.0
8995,Eve,21.0,Male,UK,2020-11-21,36.0,168.94,3.0,1.0,Silver,High,238.0
8996,Eve,57.0,Female,France,2020-08-24,75.0,340.01,8.0,5.0,Gold,Low,2.0
8997,Grace,20.0,Female,UK,2020-05-17,111.0,364.68,12.0,2.0,Platinum,Low,3.0
8998,Hank,46.0,FEMALE,Canada,2021-09-21,82.0,354.15,7.0,1.0,Gold,High,265.0
8999,Bob,58.0,FEMALE,USA,2021-09-09,65.0,260.05,9.0,1.0,,High,155.0
9000,Grace,46.0,Female,USA,2024-04-20,63.0,329.95,7.0,4.0,Gold,Low,4.0
9001,Carol,51.0,Female,USA,2022-12-05,99.0,413.64,8.0,2.0,Platinum,Low,48.0
9002,Eve,51.0,Male,Germany,2024-06-27,35.0,336.39,,1.0,Silver,High,78.0
9003,Grace,45.0,Male,UK,2021-01-24,31.0,211.43,6.0,5.0,Silver,Low,29.0
9004,Bob,30.0,FEMALE,USA,2023-10-19,28.0,158.28,4.0,3.0,Bronze,Low,45.0
9005,Eve,32.0,Female,Germany,2020-12-25,103.0,253.41,7.0,5.0,Platinum,Low,33.0
9006,Dave,40.0,Male,USA,2021-08-04,1.0,186.91,5.0,2.0,Bronze,High,77.0
9007,Grace,61.0,Female,USA,2020-07-25,25.0,307.14,8.0,4.0,Bronze,Low,47.0
9008,Frank,43.0,FEMALE,UK,2024-10-22,43.0,,6.0,4.0,Silver,Low,39.0
9009,Grace,21.0,Male,USA,2021-08-23,102.0,,11.0,4.0,Platinum,Low,32.0
9010,Carol,43.0,Male,Canada,2022-09-05,84.0,202.31,4.0,5.0,Gold,Low,28.0
9011,Frank,57.0,FEMALE,USA,2021-05-29,67.0,396.97,14.0,3.0,Gold,Low,37.0
9012,Eve,26.0,Female,UK,2022-03-20,63.0,144.25,5.0,3.0,Gold,Low,28.0
9013,Dave,22.0,Female,France,2023-10-21,51.0,211.24,6.0,1.0,Silver,High,79.0
9014,Carol,49.0,Male,France,2021-03-13,2.0,211.91,6.0,3.0,Bronze,Medium,25.0
9015,Carol,37.0,male,France,2023-06-08,82.0,286.29,1.0,3.0,Gold,Low,30.0
9016,Alice,28.0,,France,2023-12-17,108.0,299.44,7.0,1.0,Platinum,Medium,6.0
9017,Bob,32.0,Female,Canada,2021-04-13,64.0,191.41,3.0,5.0,Gold,Low,30.0
9018,Alice,49.0,Male,Canada,2021-09-21,74.0,291.6,12.0,5.0,Gold,Low,56.0
9019,Grace,45.0,Female,Canada,2023-08-27,69.0,336.95,8.0,2.0,Gold,Medium,9.0
9020,Grace,39.0,Male,Germany,2021-01-29,9.0,243.76,6.0,5.0,Bronze,Low,6.0
9021,Grace,58.0,Male,Canada,2020-04-23,2.0,205.95,5.0,4.0,Bronze,Low,29.0
9022,Grace,34.0,Female,USA,2023-05-10,34.0,124.98,1.0,4.0,Silver,Low,23.0
9023,Bob,43.0,Male,Germany,2021-04-07,60.0,230.07,5.0,2.0,Silver,Medium,6.0
9024,Dave,61.0,FEMALE,Germany,2021-06-25,102.0,478.63,14.0,3.0,Platinum,Low,22.0
9025,Hank,24.0,Male,France,2023-10-19,61.0,177.54,1.0,2.0,Gold,Medium,2.0
9026,Frank,59.0,Female,USA,2020-09-03,31.0,268.64,7.0,1.0,Silver,High,302.0
9027,Alice,43.0,Male,USA,2024-06-04,10.0,264.8,5.0,2.0,Bronze,High,147.0
9028,Dave,42.0,Female,USA,2023-06-23,114.0,320.66,11.0,2.0,Platinum,Low,6.0
9029,Alice,27.0,Male,UK,2023-04-22,76.0,236.72,7.0,4.0,Gold,Low,42.0
9030,Carol,62.0,Female,USA,2023-12-07,36.0,329.72,5.0,1.0,Silver,High,79.0
9031,Dave,36.0,Other,UK,2020-09-29,118.0,420.59,10.0,1.0,Platinum,Medium,20.0
9032,Hank,28.0,FEMALE,USA,2021-06-28,85.0,229.22,7.0,2.0,Gold,Low,12.0
9033,Frank,30.0,Female,USA,2024-06-25,49.0,283.1,6.0,1.0,Silver,High,210.0
9034,Carol,25.0,Male,Germany,2023-07-24,111.0,277.42,7.0,1.0,Platinum,Medium,38.0
9035,Dave,57.0,Male,France,2021-09-14,70.0,281.7,7.0,5.0,Gold,Low,8.0
9036,Grace,150.0,Other,USA,2024-03-02,112.0,293.48,,1.0,Platinum,Medium,56.0
9037,Carol,,Male,Canada,2021-12-18,49.0,257.62,7.0,3.0,Silver,Low,58.0
9038,Eve,48.0,Female,USA,2022-02-16,3.0,222.1,5.0,1.0,Bronze,High,84.0
9039,Carol,45.0,FEMALE,USA,2022-10-17,74.0,453.48,11.0,4.0,Gold,Low,50.0
9040,Dave,28.0,male,Germany,2021-05-04,5.0,196.78,3.0,5.0,Bronze,Low,43.0
9041,Alice,60.0,male,Germany,2020-08-02,110.0,389.76,13.0,,Platinum,Low,33.0
9042,Grace,18.0,male,Germany,2023-01-31,90.0,291.61,13.0,4.0,Gold,Low,58.0
9043,Alice,64.0,,UK,2021-08-12,61.0,286.92,7.0,3.0,Gold,Low,39.0
9044,Bob,55.0,Other,France,2020-06-23,85.0,304.32,8.0,5.0,Gold,Low,40.0
9045,Carol,41.0,Female,USA,2020-02-21,109.0,332.64,10.0,2.0,Platinum,Low,31.0
9046,Eve,64.0,FEMALE,USA,2020-10-23,90.0,381.39,12.0,1.0,Gold,High,91.0
9047,Frank,48.0,Male,USA,2020-06-23,102.0,282.33,7.0,3.0,Platinum,Low,19.0
9048,Alice,58.0,Female,Germany,2022-08-26,108.0,370.68,7.0,3.0,Platinum,Low,48.0
9049,Alice,63.0,Male,USA,2020-12-08,26.0,270.77,10.0,2.0,Bronze,High,159.0
9050,Grace,43.0,Male,USA,2024-09-30,72.0,364.1,10.0,3.0,Gold,Low,8.0
9051,Frank,22.0,Female,Canada,2021-08-22,5.0,58.83,2.0,2.0,Bronze,High,177.0
9052,Grace,37.0,Female,USA,2020-06-19,15.0,114.2,1.0,2.0,,High,302.0
9053,Frank,58.0,Female,USA,2022-11-26,16.0,256.79,7.0,2.0,Bronze,High,178.0
9054,Frank,28.0,Female,USA,2024-07-16,1.0,193.04,1.0,3.0,Bronze,Medium,6.0
9055,Carol,50.0,Female,USA,2023-05-09,16.0,251.58,8.0,2.0,Bronze,High,69.0
9056,Eve,55.0,Male,Canada,2022-12-23,37.0,285.63,9.0,3.0,Silver,Low,2.0
9057,Grace,44.0,Female,Canada,2024-02-18,3.0,172.07,5.0,5.0,Bronze,Low,23.0
9058,Bob,51.0,male,USA,2021-03-30,52.0,314.81,6.0,2.0,Silver,Medium,44.0
9059,Dave,32.0,Male,USA,2024-09-19,47.0,257.84,7.0,3.0,Silver,Low,30.0
9060,Frank,49.0,Female,Germany,2021-12-27,95.0,326.63,10.0,,Platinum,Low,53.0
9061,Eve,38.0,Female,UK,2023-12-03,13.0,136.07,2.0,3.0,Bronze,Medium,38.0
9062,Frank,63.0,male,Canada,2022-06-05,80.0,311.89,10.0,1.0,Gold,High,173.0
9063,Carol,22.0,Female,UK,2022-10-02,55.0,242.44,7.0,1.0,,High,91.0
9064,Alice,23.0,Male,USA,2022-01-24,107.0,202.29,5.0,2.0,Platinum,Low,9.0
9065,Alice,55.0,male,Australia,2020-05-29,21.0,330.35,7.0,5.0,Bronze,Low,7.0
9066,Hank,39.0,male,Canada,2024-03-05,66.0,243.19,6.0,2.0,Gold,Medium,47.0
9067,Hank,35.0,Other,USA,2021-09-27,54.0,5701.0779320799875,4.0,4.0,Silver,Low,44.0
9068,Bob,31.0,Female,UK,2022-08-24,27.0,218.59,6.0,4.0,Bronze,Low,59.0
9069,Bob,27.0,Other,USA,2021-12-10,38.0,153.82,5.0,5.0,Silver,Low,49.0
9070,Alice,63.0,Female,USA,2024-04-20,90.0,351.01,11.0,5.0,Gold,Low,15.0
9071,Bob,30.0,Other,Australia,2020-10-04,58.0,233.6,6.0,5.0,Silver,Low,15.0
9072,Carol,48.0,male,France,2020-02-04,62.0,244.31,7.0,1.0,Gold,High,348.0
9073,Bob,47.0,male,USA,2024-07-06,102.0,290.62,7.0,1.0,Platinum,Medium,59.0
9074,Grace,20.0,Female,UK,2020-06-23,,130.11,2.0,4.0,Silver,Low,14.0
9075,Frank,47.0,male,Germany,2022-11-22,89.0,384.96,9.0,5.0,Gold,Low,11.0
9076,Alice,23.0,Male,USA,2024-10-14,11.0,155.4,7.0,3.0,Bronze,Medium,11.0
9077,Frank,46.0,Male,Canada,2021-12-15,72.0,256.34,8.0,4.0,Gold,Low,20.0
9078,Eve,25.0,,Canada,2023-11-21,8.0,180.64,5.0,5.0,Bronze,Low,13.0
9079,Bob,61.0,Female,Canada,2020-09-10,97.0,341.61,5.0,3.0,Platinum,Low,45.0
9080,Frank,62.0,Male,Germany,2021-07-21,117.0,313.98,8.0,5.0,Platinum,Low,30.0
9081,Alice,60.0,Female,Germany,2020-11-18,71.0,371.34,7.0,,Gold,Medium,40.0
9082,Bob,61.0,Male,Australia,2020-01-13,64.0,411.31,8.0,3.0,Gold,Low,39.0
9083,Bob,50.0,Female,USA,2020-02-19,102.0,380.9,7.0,2.0,Platinum,Low,20.0
9084,Hank,34.0,male,France,2024-11-18,21.0,89.13,1.0,1.0,Bronze,High,98.0
9085,Frank,28.0,Other,USA,2023-06-10,72.0,240.82,8.0,4.0,Gold,Low,43.0
9086,Dave,30.0,Female,USA,2022-08-10,115.0,298.77,8.0,5.0,Platinum,Low,51.0
9087,Grace,28.0,FEMALE,USA,2022-09-20,118.0,329.91,6.0,4.0,Platinum,Low,38.0
9088,Bob,48.0,Female,Canada,2024-04-12,63.0,246.14,5.0,5.0,Gold,Low,8.0
9089,Hank,45.0,male,USA,2021-09-07,85.0,295.83,8.0,2.0,Gold,Low,51.0
9090,Frank,,Female,France,2022-05-15,64.0,258.0,8.0,3.0,Gold,Low,37.0
9091,Eve,23.0,FEMALE,Canada,2020-04-05,20.0,160.09,4.0,3.0,Bronze,Medium,42.0
9092,Grace,58.0,male,USA,2020-12-08,8.0,166.86,2.0,5.0,Bronze,Low,33.0
9093,Frank,33.0,Female,Germany,2022-05-05,58.0,257.87,6.0,2.0,Silver,Medium,26.0
9094,Hank,21.0,Female,France,2020-07-11,46.0,144.47,8.0,5.0,Silver,Low,
9095,Grace,52.0,Female,Canada,2021-05-25,31.0,95.43,1.0,5.0,Silver,Low,58.0
9096,Bob,43.0,Female,USA,2024-01-14,114.0,389.69,10.0,5.0,Platinum,Low,56.0
9097,Bob,29.0,Female,France,2023-02-22,93.0,301.2,12.0,3.0,Platinum,Low,39.0
9098,Alice,28.0,Male,Germany,2023-01-09,112.0,369.65,9.0,5.0,Platinum,Low,8.0
9099,Bob,54.0,Female,UK,2020-01-07,9.0,120.99,7.0,3.0,Bronze,Medium,18.0
9100,Carol,42.0,Female,USA,2020-11-25,15.0,165.77,3.0,1.0,Bronze,High,166.0
9101,Alice,35.0,male,UK,2020-03-23,94.0,302.58,4.0,2.0,Platinum,Low,14.0
9102,Carol,36.0,Other,France,2024-04-08,26.0,225.59,4.0,1.0,,High,91.0
9103,Grace,40.0,Male,USA,2022-06-23,10.0,111.86,1.0,5.0,Bronze,Low,18.0
9104,Grace,55.0,Male,USA,2021-09-17,29.0,280.07,4.0,3.0,Bronze,Low,57.0
9105,Alice,35.0,Male,France,2021-06-10,118.0,303.41,7.0,2.0,Platinum,Low,21.0
9106,Alice,43.0,Male,USA,2023-02-10,80.0,206.25,7.0,4.0,Gold,Low,23.0
9107,Bob,23.0,Male,France,2021-03-15,36.0,135.47,2.0,2.0,Silver,Medium,4.0
9108,Hank,21.0,Other,USA,2022-06-08,84.0,264.72,6.0,2.0,Gold,Medium,10.0
9109,Dave,61.0,FEMALE,UK,2022-01-31,109.0,305.84,10.0,5.0,Platinum,Low,43.0
9110,,46.0,,USA,2022-10-20,118.0,396.85,8.0,1.0,Platinum,Medium,11.0
9111,Hank,51.0,Female,France,2024-08-07,37.0,272.67,8.0,1.0,Silver,High,315.0
9112,Hank,34.0,Other,Germany,2020-01-19,86.0,268.31,3.0,4.0,Gold,Low,19.0
9113,Alice,60.0,FEMALE,Australia,2020-01-09,71.0,254.74,4.0,5.0,Gold,Low,1.0
9114,Dave,60.0,FEMALE,,2023-04-23,23.0,186.75,4.0,2.0,Bronze,High,
9115,,33.0,Male,USA,2022-11-27,41.0,190.58,7.0,1.0,Silver,High,361.0
9116,Bob,19.0,Male,USA,2021-12-23,104.0,206.75,3.0,1.0,Platinum,Medium,41.0
9117,Eve,,Male,UK,2022-06-22,93.0,325.81,6.0,3.0,Platinum,Low,49.0
9118,Carol,25.0,Female,Canada,2020-05-13,80.0,290.31,8.0,2.0,Gold,Medium,5.0
9119,Carol,30.0,Other,Australia,2023-01-30,102.0,279.35,8.0,5.0,Platinum,Low,34.0
9120,Hank,59.0,Male,UK,2023-03-18,28.0,253.98,4.0,1.0,Bronze,High,66.0
9121,Eve,25.0,male,Germany,2020-04-02,48.0,182.02,4.0,5.0,Silver,Low,27.0
9122,Frank,47.0,Female,Australia,2022-03-12,38.0,298.67,10.0,2.0,Silver,Medium,39.0
9123,Frank,49.0,FEMALE,USA,2023-03-09,31.0,308.17,,2.0,Silver,High,231.0
9124,Eve,53.0,Male,France,2023-08-11,14.0,251.1,7.0,1.0,Bronze,High,161.0
9125,Grace,64.0,Male,UK,2022-05-13,117.0,424.33,10.0,4.0,Platinum,Low,3.0
9126,Hank,47.0,Male,Germany,2022-02-12,97.0,347.98,12.0,5.0,Platinum,Low,26.0
9127,Hank,18.0,Male,USA,2024-06-04,73.0,284.9,8.0,5.0,Gold,Low,41.0
9128,Grace,60.0,Other,USA,2021-06-27,91.0,390.31,12.0,3.0,Platinum,Low,1.0
9129,Dave,56.0,Male,USA,2020-07-06,,426.12,10.0,2.0,Gold,Low,58.0
9130,Bob,34.0,Other,Australia,2020-05-15,77.0,246.55,8.0,2.0,Gold,Medium,52.0
9131,Alice,,Male,Germany,2020-06-14,90.0,229.22,7.0,1.0,Gold,High,264.0
9132,Bob,41.0,Male,USA,2024-02-09,29.0,183.05,6.0,1.0,Bronze,High,230.0
9133,Carol,39.0,male,Australia,2022-09-17,51.0,215.36,5.0,1.0,Silver,High,277.0
9134,Alice,46.0,FEMALE,Canada,2023-03-16,49.0,341.73,9.0,3.0,Silver,Low,35.0
9135,Bob,39.0,Female,France,2020-09-01,43.0,268.32,3.0,4.0,Silver,Low,19.0
9136,Alice,61.0,FEMALE,USA,2023-04-21,92.0,339.13,12.0,1.0,Platinum,High,212.0
9137,Eve,26.0,Female,UK,2022-10-29,92.0,306.42,6.0,1.0,Platinum,High,100.0
9138,Alice,54.0,Female,Canada,2023-12-30,72.0,313.52,7.0,1.0,Gold,High,82.0
9139,Frank,27.0,male,USA,2023-03-25,87.0,343.23,6.0,3.0,Gold,Low,22.0
9140,Carol,53.0,Male,UK,2022-04-09,93.0,331.81,10.0,5.0,Platinum,Low,
9141,Frank,54.0,Male,UK,2021-11-18,5.0,142.56,5.0,4.0,Bronze,Low,20.0
9142,Hank,45.0,Female,USA,2020-04-23,42.0,238.66,5.0,5.0,Silver,Low,56.0
9143,Alice,45.0,Female,USA,2024-11-13,7.0,6443.949308720787,1.0,,Bronze,High,290.0
9144,,59.0,Male,Australia,2020-06-15,42.0,222.84,4.0,2.0,Silver,Medium,35.0
9145,Frank,60.0,Male,USA,2021-05-02,36.0,313.3,9.0,1.0,Silver,High,197.0
9146,Alice,38.0,Other,USA,2021-03-12,105.0,392.74,10.0,5.0,Platinum,Low,3.0
9147,Carol,41.0,Female,UK,2020-08-10,27.0,157.38,4.0,3.0,Bronze,Low,32.0
9148,Hank,59.0,Female,Canada,2020-07-09,58.0,362.64,8.0,4.0,Silver,Low,13.0
9149,Eve,57.0,male,Germany,2024-12-15,46.0,259.67,3.0,5.0,Silver,Low,48.0
9150,Carol,19.0,Female,Germany,2024-12-29,66.0,204.76,7.0,5.0,Gold,Low,14.0
9151,Hank,25.0,Other,USA,2021-07-29,25.0,156.01,1.0,4.0,Bronze,Low,41.0
9152,Grace,44.0,FEMALE,UK,2022-03-04,73.0,290.26,7.0,5.0,Gold,Low,8.0
9153,Frank,39.0,male,Germany,2020-06-21,117.0,366.15,7.0,,Platinum,Low,47.0
9154,Hank,54.0,Female,France,2023-07-04,27.0,201.29,,4.0,Bronze,Low,19.0
9155,Grace,44.0,Female,Canada,2024-10-04,1.0,248.17,7.0,3.0,Bronze,Medium,45.0
9156,Carol,46.0,Female,USA,2021-03-25,87.0,343.68,8.0,4.0,Gold,Low,14.0
9157,Eve,20.0,Female,UK,2024-03-04,74.0,262.78,8.0,1.0,Gold,High,341.0
9158,Grace,61.0,Male,USA,2020-03-17,42.0,257.0,3.0,1.0,Silver,High,117.0
9159,Bob,30.0,Female,Germany,2021-09-06,52.0,162.26,4.0,1.0,Silver,High,332.0
9160,Bob,62.0,Male,USA,2020-08-13,25.0,332.64,6.0,1.0,Bronze,High,112.0
9161,Bob,27.0,Male,USA,2023-06-03,54.0,154.11,6.0,2.0,Silver,Medium,3.0
9162,Bob,53.0,Female,UK,2022-01-08,67.0,316.97,9.0,3.0,Gold,Low,25.0
9163,Alice,26.0,male,UK,2024-06-19,6.0,187.95,6.0,2.0,Bronze,High,166.0
9164,Grace,44.0,Male,UK,2022-07-29,58.0,262.66,5.0,5.0,Silver,Low,16.0
9165,Grace,51.0,Male,UK,2020-03-16,70.0,366.5,11.0,5.0,Gold,Low,28.0
9166,Bob,18.0,Female,Germany,2022-11-22,53.0,169.92,2.0,4.0,Silver,Low,45.0
9167,Frank,49.0,Female,UK,2024-06-05,66.0,232.13,4.0,1.0,Gold,High,233.0
9168,Eve,42.0,Male,UK,2020-03-09,,281.71,7.0,4.0,Silver,Low,10.0
9169,Carol,46.0,Male,USA,2021-02-18,82.0,320.91,6.0,5.0,Gold,Low,18.0
9170,Bob,,Female,UK,2021-12-31,87.0,386.9,11.0,1.0,Gold,High,312.0
9171,Bob,20.0,,Canada,2024-01-11,2.0,65.74,1.0,3.0,Bronze,Medium,7.0
9172,Frank,37.0,Male,,2020-12-27,,262.41,4.0,5.0,Gold,Low,49.0
9173,Carol,37.0,Male,Germany,2022-05-19,22.0,157.46,2.0,4.0,Bronze,Low,22.0
9174,Carol,47.0,Female,Canada,2023-10-25,37.0,239.38,7.0,4.0,Silver,Low,38.0
9175,Alice,52.0,Male,Germany,2023-11-23,20.0,226.86,1.0,5.0,Bronze,Low,47.0
9176,Hank,52.0,Male,UK,2023-02-17,103.0,316.89,6.0,2.0,Platinum,Low,9.0
9177,Frank,56.0,Female,UK,2022-12-07,24.0,277.41,10.0,3.0,Bronze,Medium,42.0
9178,Dave,44.0,FEMALE,Canada,2020-03-08,112.0,339.29,8.0,5.0,Platinum,Low,59.0
9179,Hank,43.0,Male,USA,2023-09-24,84.0,372.27,11.0,5.0,Gold,Low,40.0
9180,Carol,31.0,Female,UK,2023-01-13,65.0,208.07,6.0,4.0,Gold,Low,39.0
9181,Frank,34.0,Female,Canada,2022-07-24,65.0,342.57,8.0,1.0,Gold,High,133.0
9182,Carol,35.0,male,USA,2021-01-11,81.0,290.29,4.0,1.0,,High,362.0
9183,Carol,62.0,Male,UK,2023-11-09,1.0,301.07,5.0,1.0,Bronze,High,233.0
9184,Grace,46.0,Female,Canada,2020-10-02,117.0,369.27,7.0,4.0,Platinum,Low,50.0
9185,Grace,37.0,male,Australia,2022-02-06,116.0,295.97,8.0,1.0,Platinum,Medium,48.0
9186,Carol,44.0,FEMALE,France,2022-08-07,109.0,332.32,10.0,5.0,Platinum,Low,47.0
9187,Alice,35.0,Female,USA,2020-07-23,94.0,226.66,4.0,,Platinum,Low,42.0
9188,Carol,21.0,Female,UK,2022-01-14,105.0,264.92,6.0,2.0,Platinum,Low,29.0
9189,Grace,18.0,Female,USA,2022-12-24,111.0,279.1,7.0,2.0,Platinum,Low,28.0
9190,Alice,18.0,Female,USA,2022-06-29,3.0,110.79,3.0,1.0,Bronze,High,62.0
9191,Frank,43.0,Female,Germany,2023-01-07,46.0,314.51,6.0,2.0,Silver,Medium,33.0
9192,Hank,62.0,Other,USA,2024-03-29,55.0,311.04,11.0,1.0,Silver,High,240.0
9193,Bob,37.0,male,USA,2020-11-20,75.0,178.8,6.0,5.0,Gold,Low,26.0
9194,Grace,40.0,Female,Australia,2021-01-12,88.0,479.2,12.0,5.0,Gold,Low,38.0
9195,Alice,27.0,Other,France,2022-03-27,86.0,225.47,5.0,4.0,Gold,Low,15.0
9196,Frank,28.0,FEMALE,Germany,2021-11-11,64.0,278.44,5.0,4.0,Gold,Low,2.0
9197,Grace,58.0,FEMALE,France,2021-11-01,108.0,310.79,9.0,3.0,Platinum,Low,
9198,Dave,58.0,Other,Germany,2021-09-19,45.0,303.76,7.0,5.0,Silver,Low,33.0
9199,Bob,22.0,Female,USA,2023-10-01,26.0,115.27,3.0,1.0,Bronze,High,310.0
9200,Hank,18.0,Female,UK,2022-10-14,77.0,78.37,1.0,3.0,Gold,Low,45.0
9201,Alice,34.0,Male,UK,2024-09-23,65.0,235.36,5.0,5.0,Gold,Low,1.0
9202,Eve,39.0,Male,USA,2021-03-10,24.0,200.5,5.0,1.0,Bronze,High,102.0
9203,Carol,51.0,Female,France,2024-09-14,74.0,303.06,10.0,5.0,Gold,Low,4.0
9204,Dave,62.0,Male,UK,2022-06-03,35.0,300.66,6.0,5.0,Silver,Low,28.0
9205,Eve,58.0,Female,USA,2023-11-02,24.0,246.52,3.0,1.0,Bronze,High,279.0
9206,Eve,46.0,Female,USA,2024-11-01,28.0,233.46,7.0,5.0,Bronze,Low,14.0
9207,Bob,21.0,Female,USA,2024-08-30,100.0,271.51,7.0,5.0,Platinum,Low,53.0
9208,Frank,22.0,Male,France,2022-11-04,80.0,234.24,2.0,5.0,Gold,Low,59.0
9209,Alice,28.0,Male,Canada,2024-01-17,104.0,281.46,4.0,4.0,Platinum,Low,49.0
9210,Alice,38.0,Male,Canada,2023-05-01,16.0,143.32,2.0,2.0,,High,188.0
9211,Dave,52.0,Male,UK,2023-06-10,59.0,324.22,8.0,5.0,Silver,Low,12.0
9212,Eve,29.0,,Canada,2023-07-10,81.0,244.35,9.0,1.0,Gold,High,361.0
9213,Carol,43.0,Male,Germany,2021-03-21,115.0,333.31,6.0,5.0,Platinum,Low,6.0
9214,Eve,36.0,Male,Canada,2020-02-23,54.0,264.61,8.0,4.0,Silver,Low,51.0
9215,Dave,62.0,Male,Australia,2021-11-22,79.0,365.1,5.0,4.0,Gold,Low,20.0
9216,Carol,24.0,Female,Australia,2020-01-04,16.0,111.09,3.0,5.0,Bronze,Low,48.0
9217,Frank,64.0,Female,Australia,2020-09-13,15.0,327.03,11.0,3.0,Bronze,Medium,21.0
9218,Hank,24.0,Male,Canada,2023-10-16,98.0,209.54,6.0,2.0,Platinum,Low,16.0
9219,Dave,43.0,FEMALE,Australia,2022-04-13,11.0,143.93,2.0,1.0,Bronze,High,101.0
9220,Grace,57.0,male,UK,2023-06-17,65.0,351.92,11.0,1.0,Gold,High,185.0
9221,Bob,22.0,Male,France,2021-04-26,79.0,322.06,9.0,1.0,Gold,High,136.0
9222,Grace,38.0,Female,France,2024-08-25,90.0,270.13,7.0,1.0,Gold,High,155.0
9223,Frank,31.0,Female,France,2021-04-05,115.0,336.14,6.0,4.0,Platinum,Low,45.0
9224,Eve,21.0,Male,France,2022-04-28,68.0,155.38,5.0,2.0,Gold,Medium,33.0
9225,Hank,40.0,male,,2023-03-07,43.0,188.05,3.0,5.0,Silver,Low,50.0
9226,Bob,59.0,Male,USA,2024-01-14,69.0,387.11,10.0,5.0,Gold,Low,2.0
9227,Carol,37.0,Female,USA,2023-09-09,99.0,327.79,8.0,3.0,Platinum,Low,34.0
9228,Alice,32.0,Female,Germany,2021-04-17,13.0,223.66,8.0,5.0,Bronze,Low,26.0
9229,Frank,62.0,Female,USA,2024-10-30,10.0,305.32,6.0,2.0,Bronze,High,322.0
9230,Grace,46.0,male,UK,2024-06-25,75.0,196.02,5.0,5.0,Gold,Low,42.0
9231,Dave,25.0,Male,Canada,2024-02-09,82.0,188.2,6.0,4.0,Gold,Low,30.0
9232,Carol,58.0,Male,Canada,2020-07-11,98.0,384.72,9.0,5.0,Platinum,Low,56.0
9233,Frank,36.0,Female,Australia,2020-11-02,103.0,227.65,6.0,1.0,Platinum,Medium,1.0
9234,Alice,56.0,,Canada,2024-04-14,41.0,9053.55973565469,5.0,1.0,Silver,High,291.0
9235,Carol,63.0,Male,Germany,2022-01-28,106.0,469.35,11.0,1.0,Platinum,Medium,8.0
9236,Carol,45.0,Female,Canada,2022-06-24,50.0,232.92,7.0,1.0,Silver,High,189.0
9237,Dave,63.0,Male,France,2020-08-08,87.0,405.01,14.0,4.0,Gold,Low,46.0
9238,Dave,44.0,Female,USA,2020-06-20,71.0,287.09,4.0,4.0,Gold,Low,10.0
9239,Bob,21.0,Male,USA,2023-03-29,59.0,167.5,2.0,4.0,Silver,Low,32.0
9240,Eve,32.0,Male,Australia,2020-06-20,39.0,121.29,3.0,5.0,Silver,Low,51.0
9241,Hank,52.0,Female,Canada,2022-12-22,3.0,222.17,6.0,,Bronze,High,66.0
9242,Alice,54.0,Male,Canada,2024-05-15,76.0,398.73,10.0,3.0,Gold,Low,40.0
9243,Frank,18.0,FEMALE,UK,2022-12-24,7.0,81.92,1.0,3.0,Bronze,Medium,2.0
